Time,controller_raw_network_health.mean {controllerid: 2828},controller_raw_network_health.mean {controllerid: 2830},controller_raw_network_health.mean {controllerid: 2831},controller_raw_network_health.mean {controllerid: 2832},controller_raw_network_health.mean {controllerid: 2833},controller_raw_network_health.mean {controllerid: 2834},controller_raw_network_health.mean {controllerid: 2835},controller_raw_network_health.mean {controllerid: 2836},controller_raw_network_health.mean {controllerid: 2837},controller_raw_network_health.mean {controllerid: 2838},controller_raw_network_health.mean {controllerid: 2839},controller_raw_network_health.mean {controllerid: 2840},controller_raw_network_health.mean {controllerid: 2841},controller_raw_network_health.mean {controllerid: 2842},controller_raw_network_health.mean {controllerid: 2843},controller_raw_network_health.mean {controllerid: 2844},controller_raw_network_health.mean {controllerid: 2845},controller_raw_network_health.mean {controllerid: 2846},controller_raw_network_health.mean {controllerid: 2847},controller_raw_network_health.mean {controllerid: 2848},controller_raw_network_health.mean {controllerid: 2849},controller_raw_network_health.mean {controllerid: 2850},controller_raw_network_health.mean {controllerid: 2851},controller_raw_network_health.mean {controllerid: 2852},controller_raw_network_health.mean {controllerid: 2853},controller_raw_network_health.mean {controllerid: 2854},controller_raw_network_health.mean {controllerid: 2855},controller_raw_network_health.mean {controllerid: 2856},controller_raw_network_health.mean {controllerid: 2857},controller_raw_network_health.mean {controllerid: 2858},controller_raw_network_health.mean {controllerid: 2859},controller_raw_network_health.mean {controllerid: 2860},controller_raw_network_health.mean {controllerid: 2861},controller_raw_network_health.mean {controllerid: 4416},controller_raw_network_health.mean {controllerid: 8083},controller_raw_network_health.mean {controllerid: 8084}
1633295760000,,101,,,78,,,83,,,87,,71,127,100,100,100,,,100,100,,100,100,,81,,100,,100,80,97,87,101,101,101
1633295820000,78,101,69,76,80,87,100,83,78,100,90,89,,127,100,,100,100,100,100,100,100,100,,100,80,,100,100,100,78,96,,101,101,101
1633295880000,80,101,70,74,,89,100,,76,100,86,88,73,127,100,100,100,100,100,,100,100,,100,100,81,,,100,100,80,,88,101,101,101
1633295940000,78,101,69,75,79,90,100,84,79,100,,88,74,,100,100,,100,100,100,100,100,100,100,100,,,100,100,100,,97,89,,101,101
1633296000000,,,68,75,85,87,100,83,76,100,89,86,72,127,,100,100,,100,100,,100,100,100,100,82,,100,100,,78,98,89,101,,101
1633296060000,87,101,,,79,,,84,,,89,,71,127,100,100,100,100,,100,100,,100,100,,81,,100,,100,78,96,88,101,101,
1633296120000,75,101,68,74,80,85,100,84,76,100,87,88,,127,100,,100,100,100,100,100,100,100,,100,85,,100,100,100,78,,,101,101,101
1633296180000,83,101,70,76,,87,100,,78,100,87,88,73,127,100,100,100,100,100,,100,100,,100,100,78,,,100,100,80,97,90,101,101,101
1633296240000,77,101,69,75,86,84,100,84,77,100,,87,74,,100,100,,100,100,100,100,100,100,100,100,,,100,100,100,,97,89,,101,101
1633296300000,,101,69,77,79,,100,85,,100,87,86,71,127,,100,100,,100,100,,100,100,100,100,84,,100,100,,78,97,90,101,101,101
1633296360000,78,,,,86,86,,83,77,,88,,73,127,100,100,100,100,,100,100,,100,100,,81,,100,,100,79,97,,101,,101
1633296420000,78,101,71,75,,88,100,86,76,100,86,89,,127,100,,100,100,100,100,100,100,100,,100,81,,100,100,100,79,,88,101,101,
1633296480000,77,101,70,76,78,86,100,,78,100,89,87,72,127,100,100,100,100,100,,100,100,,100,100,78,,,100,100,78,97,91,101,101,101
1633296540000,77,101,71,74,81,90,100,84,77,100,,86,73,,100,100,,100,100,100,100,100,100,100,100,,,100,100,100,,97,88,101,101,101
1633296600000,,101,70,75,80,,100,83,,100,86,86,70,127,,100,100,,100,100,,100,100,100,100,81,,100,100,,79,95,88,,101,101
1633296660000,79,101,,,78,87,,84,79,,91,,73,127,100,100,100,100,,100,100,,100,100,,81,,100,,100,78,97,,101,101,101
1633296720000,77,,69,77,,89,100,,76,100,86,87,,127,100,,100,100,100,100,100,100,100,,100,82,,100,100,100,77,,88,101,,
1633296780000,77,101,70,74,85,86,100,84,77,100,89,87,73,127,100,100,100,100,100,,100,100,,100,100,78,,,100,100,79,97,88,101,101,101
1633296840000,76,101,70,76,78,88,100,84,77,100,,86,72,,100,100,,100,100,100,100,100,100,100,100,,,100,100,100,,96,87,101,101,101
1633296900000,,101,70,74,84,,100,84,,,87,86,72,127,,100,100,,,100,,100,100,100,100,82,,100,100,,78,97,86,101,101,101
1633296960000,82,101,,,78,88,,85,77,100,91,,72,127,100,100,100,100,100,100,100,,100,100,,79,,100,,100,79,97,,,101,101
1633297020000,76,,69,77,,92,100,,78,100,87,88,,127,100,,100,100,100,100,100,100,100,,100,80,,100,100,100,77,,88,101,,101
1633297080000,76,101,70,77,80,89,100,85,81,100,90,86,71,127,100,100,100,100,100,,100,100,,100,100,78,,,100,100,78,96,88,101,101,
1633297140000,,101,69,75,80,87,100,83,76,100,,86,72,,100,100,,100,100,100,100,100,100,100,100,,,100,100,100,,98,88,101,101,101
1633297200000,82,101,71,,79,,,86,,,87,,73,127,,100,100,,,100,,100,100,100,,82,,100,100,,79,97,89,101,101,101
1633297260000,76,101,,74,,87,100,84,79,100,89,87,72,127,100,100,100,100,100,100,100,,100,100,100,78,,100,,100,78,97,,101,101,101
1633297320000,80,101,70,79,78,86,100,,76,100,87,86,,127,100,,100,100,100,,100,100,100,,100,82,,100,100,100,78,,86,,101,101
1633297380000,76,,69,77,79,88,100,85,80,100,89,87,71,127,100,100,100,100,100,100,100,100,,100,100,,,,100,100,80,96,88,101,,101
1633297440000,,101,71,75,77,,100,84,,100,,86,73,127,100,100,,100,100,100,100,100,100,100,100,79,,100,100,100,,98,88,101,101,
1633297500000,77,101,69,,86,87,,85,76,,87,,70,,,100,100,,,100,,100,100,100,,80,,100,100,,79,96,86,101,101,101
1633297560000,77,101,,77,,87,100,84,79,100,88,87,72,127,100,100,100,100,100,100,100,,100,100,100,80,,100,,100,77,98,,101,101,101
1633297620000,78,101,68,80,78,87,100,,76,100,86,87,,127,100,,100,100,100,,100,100,100,,100,82,,,100,100,78,,86,,101,101
1633297680000,76,101,70,79,83,91,100,84,78,100,,87,73,127,100,100,100,100,100,100,100,100,,100,100,,,100,100,100,80,97,87,101,101,101
1633297740000,,,69,75,81,,100,85,,100,88,88,72,127,,100,,100,100,100,100,100,100,100,100,80,,100,100,100,,97,89,101,,
1633297800000,76,101,71,,81,88,,84,79,,87,,71,,100,100,100,,,100,,100,100,100,,80,,100,100,,78,97,,101,101,101
1633297860000,76,101,,79,,88,100,86,79,100,87,87,71,127,100,100,100,100,100,100,100,,100,100,100,79,,100,,100,77,,87,101,101,101
1633297920000,79,101,72,77,81,87,100,,76,100,86,86,,127,100,,100,100,100,100,100,100,100,,100,79,,,100,100,78,98,87,101,101,101
1633297980000,78,101,69,78,80,88,100,84,78,100,,87,73,127,100,100,100,100,100,,100,100,,100,100,,,100,100,100,78,96,87,,101,101
1633298040000,,,71,77,78,,100,86,,100,88,86,71,127,,100,,100,100,100,100,100,100,100,100,80,,100,100,100,,98,86,101,,101
1633298100000,80,101,70,,,88,,85,79,,86,,72,,100,100,100,,,100,,100,100,100,,79,,100,100,,78,96,,101,101,
1633298160000,78,101,,79,79,87,100,84,78,100,88,87,,127,100,100,100,100,100,100,100,,100,100,100,79,,100,,100,77,,87,101,101,101
1633298220000,78,101,71,77,80,88,100,,76,100,88,86,71,127,100,,100,100,100,,100,100,100,,100,78,,,100,100,78,97,88,101,101,101
1633298280000,76,101,69,78,80,88,100,86,78,100,,87,72,127,100,100,100,100,100,100,100,100,,100,100,,,100,100,100,78,98,86,101,101,101
1633298340000,,101,72,76,82,,100,84,,100,87,86,72,127,,100,,100,100,100,100,100,100,100,100,80,,100,100,100,,97,85,,101,101
1633298400000,77,,70,,,93,,86,79,,87,,74,,100,100,100,,,100,,100,100,100,,78,,100,100,,78,97,,101,,101
1633298460000,79,101,,78,79,89,100,,77,100,87,87,,127,100,100,100,100,100,100,100,,100,100,100,79,,100,,100,78,,89,101,101,
1633298520000,77,101,70,77,81,86,100,83,76,100,88,86,72,127,100,,100,100,100,,100,100,100,,100,79,,,100,100,79,96,86,101,101,101
1633298580000,77,101,72,78,80,88,100,84,77,100,,87,72,127,100,100,100,100,100,100,100,100,,100,100,,,100,100,100,79,97,87,101,101,101
1633298640000,,101,71,74,78,,100,84,,100,86,86,73,127,,100,,100,100,100,100,100,100,100,100,79,,100,100,100,,97,86,,101,101
1633298700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633298760000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633298820000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633298880000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633298940000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633299000000,,,,,,,,85,,,,,,,,,,,,,,,,,,,,100,,,,96,,,,
1633299060000,81,,69,,,,100,,,100,86,89,,,100,100,100,,,100,,,,100,,79,,100,,,80,,,101,101,
1633299120000,87,101,,,,87,100,84,77,100,87,86,70,127,100,,100,100,,,100,100,100,,100,78,,,,,81,96,91,101,,
1633299180000,,101,69,74,77,,100,86,77,100,,87,73,127,100,100,,100,100,100,100,100,,100,100,,,100,100,100,81,97,89,101,101,101
1633299240000,78,101,70,77,,90,100,84,,,86,86,72,127,,100,100,100,100,100,100,100,100,100,100,81,,100,100,100,,96,,101,101,101
1633299300000,82,101,70,,80,88,,85,78,100,86,,73,127,100,100,100,,,100,,100,100,100,,79,,100,,,78,96,87,101,101,101
1633299360000,76,101,73,76,78,92,100,,77,100,88,87,,,100,100,100,100,100,100,100,,100,100,100,85,,100,100,100,78,,86,,101,101
1633299420000,78,,,80,79,89,100,84,78,100,87,88,72,127,100,,100,100,100,,100,100,100,,100,78,,,100,100,79,97,89,101,,101
1633299480000,,101,71,74,85,,100,86,76,100,,86,73,127,100,100,,100,100,100,100,100,,100,100,,,100,100,100,,98,86,101,101,
1633299540000,78,101,70,,,93,100,85,,,86,,71,127,,100,100,,100,100,100,100,99,100,100,86,,100,100,100,79,98,,101,101,101
1633299600000,79,101,70,77,78,88,,85,76,100,91,88,73,127,100,100,100,100,,100,,100,100,100,,79,,100,100,,78,,86,101,101,101
1633299660000,76,101,71,76,79,92,100,,77,100,86,87,,,100,100,100,100,100,100,100,,100,100,100,80,,100,,100,79,97,88,101,101,101
1633299720000,77,101,,75,79,86,100,84,77,100,,87,71,127,100,,100,100,100,,100,100,100,,100,78,,,100,100,78,97,86,,101,101
1633299780000,,,69,77,,,100,85,,100,89,88,72,127,100,100,,100,100,100,100,100,,100,100,,,100,100,100,,96,86,101,,
1633299840000,76,101,72,,77,92,100,85,79,,86,,72,127,,100,100,,100,100,100,100,100,100,100,82,,100,100,100,78,97,,101,101,101
1633299900000,77,101,71,75,80,89,,84,76,100,92,88,73,127,100,100,100,100,,100,,100,100,100,,79,,100,,,77,,86,101,101,101
1633299960000,76,101,69,78,80,90,100,,77,100,86,90,,,100,100,100,100,100,100,100,,100,100,100,79,,100,100,100,79,97,88,101,101,101
1633300020000,,101,,77,79,87,100,85,77,100,,86,71,127,100,,100,100,100,,100,100,100,,100,81,,,100,100,79,96,88,,101,101
1633300080000,75,,71,76,,,100,83,,100,89,89,73,127,100,100,,100,100,100,100,100,,100,100,,,100,100,100,,97,88,101,101,101
1633300140000,78,101,72,,77,89,100,85,81,,87,,71,127,,100,100,,,100,100,100,100,100,100,79,,100,100,100,79,96,,101,,
1633300200000,77,101,69,76,80,88,,84,78,100,89,87,72,127,100,100,100,100,100,100,,100,100,100,,81,,100,,,79,,87,101,101,101
1633300260000,81,101,71,74,86,89,100,,76,100,88,88,,127,100,100,100,100,100,100,100,,100,100,100,79,,100,100,100,76,96,87,101,101,101
1633300320000,,101,,75,78,87,100,84,77,100,,86,71,,100,,100,100,100,,100,100,100,,100,79,,,100,100,79,98,86,101,101,101
1633300380000,78,101,69,76,,,100,85,,100,88,90,73,127,100,100,,100,100,100,100,100,,100,100,,,100,100,100,,98,88,,101,101
1633300440000,77,,69,,77,90,100,85,78,,91,,71,127,,100,100,,,100,100,100,100,100,100,78,,100,100,100,79,96,,101,,101
1633300500000,77,101,71,75,80,92,,85,77,100,87,86,72,127,100,100,100,100,100,100,,100,100,100,,81,,100,,,77,,87,101,101,
1633300560000,76,101,69,74,85,88,100,,76,100,92,86,,127,100,100,100,100,100,100,100,,100,100,100,80,,100,100,100,81,98,86,101,101,101
1633300620000,,101,74,77,,92,100,85,77,100,,87,70,,100,,100,100,100,,100,100,100,,100,,,,100,100,81,97,85,101,101,101
1633300680000,78,101,,75,79,,100,84,,100,86,88,75,127,100,100,,100,100,100,100,100,,100,100,81,,100,100,100,,97,,101,101,101
1633300740000,76,101,69,,86,87,100,86,78,,89,,73,127,,100,100,,,100,100,100,100,100,,78,,100,100,100,79,,89,,101,101
1633300800000,77,,70,76,78,88,,,78,100,87,86,74,127,100,100,100,100,100,100,,100,100,100,100,80,,100,,,82,97,87,101,,
1633300860000,76,101,70,75,82,89,100,84,76,100,,86,,127,100,100,100,100,100,100,100,,100,100,100,79,,100,100,100,79,98,90,101,101,101
1633300920000,,101,70,76,,90,100,85,77,100,86,86,71,,100,,100,100,100,,100,100,100,,100,,,,100,100,80,98,86,101,101,101
1633300980000,80,101,,80,78,,100,84,,100,87,86,74,127,100,100,,100,100,100,100,100,,100,100,79,,100,100,100,,97,,101,101,101
1633301040000,84,101,70,,80,89,,85,76,,87,,71,127,,100,100,,,100,100,100,100,100,,80,,100,100,100,79,,86,,101,101
1633301100000,79,,69,76,80,88,100,,77,100,87,86,71,127,100,100,100,100,100,100,,100,100,100,100,80,,100,,,81,97,87,101,101,101
1633301160000,,101,71,77,82,89,100,84,76,100,,86,,127,100,100,100,100,100,100,100,,100,100,100,78,,100,100,100,78,96,87,101,,
1633301220000,87,101,70,76,,88,100,86,78,100,86,88,72,,100,,100,100,100,,100,100,100,,100,,,,100,100,83,97,87,101,101,101
1633301280000,78,101,,,78,,100,85,,100,87,87,73,127,100,100,,100,100,100,100,100,,100,100,79,,100,100,100,,97,,101,101,101
1633301340000,80,101,69,79,79,91,,86,76,,86,,71,127,,100,100,,,100,100,100,100,100,,79,,100,100,100,79,,88,101,101,101
1633301400000,77,101,71,75,79,87,100,,80,100,87,87,72,127,100,100,100,100,100,100,,100,100,100,100,80,,100,,,79,97,86,,101,101
1633301460000,,,70,77,,89,100,84,76,100,,87,,127,100,100,100,100,100,100,100,,100,100,100,80,,100,100,100,78,97,88,101,,101
1633301520000,77,101,71,80,79,,100,85,76,100,87,87,72,127,100,,100,100,100,,100,100,100,,100,,,,100,100,80,98,86,101,101,
1633301580000,77,101,,,79,89,100,87,,,86,87,71,,100,100,,100,100,100,100,100,,100,100,79,,100,100,100,,97,,101,101,101
1633301640000,78,101,69,75,79,90,,84,76,100,88,,72,127,,100,100,,,100,100,100,100,100,,81,,100,100,100,79,,91,101,101,101
1633301700000,79,101,71,81,81,88,100,,78,100,86,87,72,127,100,100,100,100,100,100,,100,100,100,100,81,,100,,,85,96,86,101,101,101
1633301760000,,101,70,76,,88,100,87,77,100,,86,,127,100,100,100,100,100,100,100,,100,100,100,78,,100,100,100,87,96,87,,101,101
1633301820000,78,,71,80,79,,100,85,80,100,87,86,72,127,100,,,100,100,,100,100,100,,100,,,,100,100,85,97,87,101,,101
1633301880000,77,101,,,79,87,100,85,,,87,,72,,100,100,100,100,100,100,100,100,,100,100,78,,100,100,100,,97,,101,101,
1633301940000,77,101,69,76,78,90,,84,78,100,86,86,72,127,,100,100,,,100,100,100,100,100,,78,,100,100,100,79,,88,101,101,101
1633302000000,78,101,73,80,78,87,100,,81,100,87,87,73,127,100,100,100,100,100,100,,100,100,100,100,81,,100,,,82,96,85,101,101,101
1633302060000,,101,70,74,,88,100,86,78,100,,86,,127,100,100,100,100,100,100,100,,100,100,100,79,,100,100,100,79,97,87,,101,101
1633302120000,76,,68,78,78,,100,84,,100,91,86,71,127,100,,,100,100,,100,100,,,100,,,,100,100,80,97,,101,101,101
1633302180000,79,101,,,79,89,100,86,78,,87,,73,,,100,100,100,100,100,100,100,100,100,100,81,,100,100,100,,96,88,101,,
1633302240000,78,101,70,74,80,88,,84,78,100,88,87,70,127,100,100,100,,,100,100,100,100,100,,78,,100,100,100,81,,87,101,101,101
1633302300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633302360000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633302420000,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,
1633302480000,,,,,83,,,86,,,,,,,,,,,100,100,,,99,,,,,100,100,100,,98,87,,,
1633302540000,75,101,,75,80,,,85,76,100,87,87,73,127,100,100,100,,,100,100,100,100,100,,78,,100,,100,79,,88,,101,
1633302600000,,101,70,76,,89,100,,76,100,,86,,127,100,100,100,100,100,100,,100,100,100,100,79,,100,100,,79,97,89,101,101,101
1633302660000,79,101,70,77,81,88,100,85,76,100,92,87,71,127,100,100,100,100,100,,100,,100,100,100,79,,100,100,100,79,97,85,101,101,101
1633302720000,77,101,70,,81,,100,84,,100,89,89,72,127,100,,,100,100,100,100,100,,,100,,,,100,100,84,96,,101,101,101
1633302780000,76,101,70,76,82,87,100,85,80,,89,,72,,,100,100,,100,100,100,100,100,100,100,78,,100,100,100,,,87,,101,101
1633302840000,76,,,74,79,88,,85,76,100,88,87,73,127,100,100,100,100,,100,,100,100,100,,80,,100,,100,78,96,87,101,,101
1633302900000,,101,70,75,,89,100,,78,100,,86,,127,100,100,100,100,100,100,100,100,99,100,100,81,,100,100,,78,96,90,101,101,
1633302960000,82,101,71,77,81,88,100,85,78,100,89,87,73,127,100,100,100,100,100,,100,,100,100,100,81,,100,100,100,79,97,87,101,101,101
1633303020000,82,101,71,,78,,100,84,,100,89,87,74,127,100,,,100,100,100,100,100,,,100,,,,100,100,79,96,,101,101,101
1633303080000,88,101,70,75,81,89,100,84,79,,88,,72,127,,100,100,,100,100,100,100,100,100,100,78,,100,100,100,,,88,101,101,101
1633303140000,,,,76,79,86,,84,76,100,89,86,73,,100,100,100,100,,100,,100,100,100,,80,,100,,100,85,97,88,,101,101
1633303200000,75,101,69,76,,88,100,,77,100,,87,,127,100,100,100,100,100,100,100,100,100,100,100,77,,100,100,,80,96,90,101,,
1633303260000,82,101,71,74,79,87,100,85,79,100,87,89,71,127,100,100,100,100,100,,100,,100,100,100,85,,100,100,100,85,98,,101,101,101
1633303320000,77,101,69,,79,,100,84,,100,89,87,72,127,100,,,100,100,100,100,100,,,100,,,,100,100,86,96,87,101,101,101
1633303380000,78,101,70,74,78,88,100,85,77,,87,,72,127,,100,100,,100,100,100,100,100,100,100,79,,100,100,100,,,86,101,101,101
1633303440000,,101,,74,,87,,84,78,100,90,86,73,,100,100,100,100,,100,,100,100,100,,82,,100,,100,81,97,85,,101,101
1633303500000,78,,70,75,78,89,100,,76,100,,87,,127,100,100,100,100,100,100,100,,100,100,100,80,,100,100,,80,97,87,101,101,101
1633303560000,76,101,69,75,77,87,100,85,77,100,88,88,72,127,100,100,100,100,100,,100,100,100,100,100,80,,100,100,100,81,97,,101,,
1633303620000,79,101,70,,79,,100,84,,100,91,,72,127,100,,,100,100,100,100,100,,,100,,,,100,100,,97,86,101,101,101
1633303680000,78,101,71,74,78,88,100,84,77,,88,88,73,127,,100,100,,100,100,100,100,100,100,,80,,100,100,100,80,,91,101,101,101
1633303740000,,101,,80,,88,,85,79,100,88,86,71,,100,100,100,100,,100,,100,100,100,100,80,,100,,100,79,98,87,101,101,101
1633303800000,78,101,70,74,77,88,100,,77,100,,88,,127,100,100,100,100,100,100,100,,100,100,100,80,,100,100,,80,96,89,,101,101
1633303860000,76,,69,75,79,87,100,84,,100,88,86,73,127,100,100,100,100,100,,100,100,100,,100,79,,100,100,100,79,96,,101,,101
1633303920000,78,101,69,,78,,100,84,77,,86,,72,127,100,,,100,100,100,100,100,,100,100,,,,100,100,,,88,101,101,
1633303980000,75,101,69,75,79,88,,84,77,100,88,88,73,127,,100,100,,100,100,100,100,100,100,,81,,100,100,100,79,96,88,101,101,101
1633304040000,,101,,76,,88,100,84,78,100,88,86,71,,100,100,100,100,,100,,100,100,100,100,80,,100,,100,78,96,86,101,101,101
1633304100000,77,101,72,77,80,87,100,,79,100,,89,,127,100,100,100,100,100,100,100,,100,100,100,81,,100,100,,78,97,87,101,101,101
1633304160000,79,,70,75,77,,100,83,,100,87,87,72,127,100,100,100,100,100,,100,100,100,,100,79,,100,100,100,78,97,,,101,101
1633304220000,77,101,70,,86,88,100,84,76,,88,,71,127,100,,,100,100,100,100,100,,100,100,,,,100,100,,,88,101,,
1633304280000,,101,74,77,80,88,,84,77,100,86,87,72,127,,100,100,,,100,100,100,100,100,,80,,100,100,100,80,98,87,101,101,101
1633304340000,77,101,70,75,,91,100,85,76,100,,87,71,,100,100,100,100,100,100,,100,100,100,100,80,,100,,100,79,98,87,101,101,101
1633304400000,77,101,,75,87,89,100,,79,100,89,88,,127,100,100,100,100,100,100,100,,100,100,100,80,,100,100,,79,97,,101,101,101
1633304460000,80,101,75,75,78,,100,84,,100,88,87,73,127,100,100,100,100,100,,100,100,100,,100,,,100,100,100,79,96,86,,101,101
1633304520000,77,,70,,81,87,100,84,76,,86,,71,127,100,,,100,100,100,100,100,,100,100,78,,,100,100,,,88,101,101,101
1633304580000,,101,75,75,,87,,85,77,100,88,86,73,127,,100,100,,,100,100,100,100,100,,79,,100,100,100,84,97,88,101,,
1633304640000,77,101,69,74,80,90,100,,76,100,,87,71,127,100,100,100,100,100,100,,100,100,100,100,79,,100,,100,79,96,89,101,101,101
1633304700000,79,101,,79,81,88,100,85,79,100,91,87,,,100,100,100,100,100,100,100,,100,100,100,85,,100,100,,78,97,,101,101,101
1633304760000,77,101,74,77,78,,100,84,,100,86,87,73,127,100,100,100,100,100,,100,100,100,,100,,,100,100,100,79,97,86,101,101,101
1633304820000,83,101,71,,81,87,100,86,79,,88,,71,127,100,,,100,100,100,100,100,,100,100,79,,,100,100,,,89,,101,101
1633304880000,,,70,74,,87,,84,76,100,86,86,73,127,,100,100,,,100,100,100,100,100,,83,,100,100,100,78,96,86,101,,101
1633304940000,78,101,70,78,77,88,100,,80,100,,87,71,127,100,100,100,100,100,100,,100,100,100,100,81,,100,,100,80,96,86,101,101,
1633305000000,83,101,,76,80,91,100,86,78,100,87,88,,,100,100,100,100,100,100,100,,100,100,100,85,,100,100,,77,97,,101,101,101
1633305060000,77,101,70,,80,,100,84,,100,86,86,72,127,100,100,100,100,100,,100,100,100,,100,,,100,100,100,86,97,86,101,101,101
1633305120000,,101,70,82,77,88,100,84,81,,87,,71,127,100,,,100,100,100,100,100,,100,100,82,,,100,100,,,88,101,101,101
1633305180000,80,,70,77,,92,,85,77,100,86,87,74,127,,100,100,,,100,100,100,100,100,,78,,100,100,100,77,98,88,,101,101
1633305240000,80,101,70,77,81,86,100,,78,100,,86,71,127,100,100,100,100,100,100,,100,100,100,100,80,,100,,100,79,96,87,101,,
1633305300000,81,101,,76,78,91,100,84,77,100,86,87,,,100,100,100,100,100,100,100,,100,100,100,79,,100,100,,78,97,,101,101,101
1633305360000,80,101,70,,78,,100,84,,100,86,,73,127,100,100,,100,100,,100,100,100,,100,,,100,100,100,79,97,89,101,101,101
1633305420000,,101,70,80,,87,100,85,80,,87,86,71,127,100,,100,,100,100,100,100,,100,100,80,,,100,100,,,87,101,101,101
1633305480000,78,101,72,76,83,91,,83,78,100,86,87,73,127,,100,100,100,,100,100,100,100,100,,78,,100,100,100,79,98,86,,101,101
1633305540000,76,,70,78,84,90,100,,78,100,,86,71,127,100,100,100,100,100,100,,100,100,100,100,79,,100,,100,77,97,88,101,101,101
1633305600000,76,101,,76,83,90,100,84,,100,88,86,,,100,100,100,100,100,100,100,,100,100,100,79,,100,100,,85,96,,101,,
1633305660000,76,101,69,,86,,100,84,76,100,86,,72,127,100,100,,100,100,,100,100,100,,100,,,100,100,100,78,96,86,101,101,101
1633305720000,,101,71,77,,87,100,84,78,,86,86,71,127,100,,100,,100,100,100,100,,100,100,80,,,100,100,,,88,101,101,101
1633305780000,76,101,70,80,77,87,,85,79,100,88,87,72,127,,100,100,100,,100,100,100,100,100,,78,,100,100,100,78,97,86,101,101,101
1633305840000,80,101,72,74,85,90,100,,77,100,,86,71,127,100,100,100,100,100,100,,100,100,100,100,80,,100,,100,79,97,,,101,101
1633305900000,76,,,76,,89,100,,,100,,86,,,,100,,100,,100,100,,100,100,100,79,,,,,78,,87,,,101
1633305960000,,101,71,,,,100,85,78,100,88,,71,127,100,100,,100,100,,100,100,100,,100,,,100,100,100,80,,86,101,101,
1633306020000,76,101,70,77,79,87,100,83,77,,86,86,72,127,100,,100,,100,100,100,100,,100,100,81,,,100,100,,96,88,101,101,101
1633306080000,78,101,72,76,80,88,,84,78,100,87,87,71,127,,100,100,100,,100,100,100,100,100,,79,,100,100,100,84,96,88,101,101,101
1633306140000,80,101,71,76,78,88,100,,80,100,,89,71,127,100,100,100,100,100,100,,100,100,100,100,82,,100,,,81,96,,101,101,101
1633306200000,79,,,76,81,,100,83,,100,86,86,,,100,100,100,100,100,100,100,,100,100,100,79,,100,100,100,77,97,89,,101,101
1633306260000,,101,71,,,86,100,84,76,100,87,,71,127,100,100,,100,100,,100,100,100,,100,,,100,100,100,,,87,101,,
1633306320000,86,101,69,78,84,88,100,84,77,,86,86,74,127,100,,100,,100,100,100,100,,100,100,79,,,100,100,83,96,87,101,101,101
1633306380000,77,101,68,74,79,88,,86,76,100,88,86,70,127,,100,100,100,,100,100,100,100,100,,80,,100,100,100,84,96,88,101,101,101
1633306440000,81,101,71,74,79,87,100,,76,100,,89,75,127,100,100,100,100,100,100,,100,100,100,100,80,,100,,,80,97,,101,101,101
1633306500000,79,101,71,,80,,100,83,,100,87,86,,127,100,100,100,100,100,100,100,,100,100,100,79,,100,100,100,77,97,87,101,101,101
1633306560000,,,,75,,89,100,85,78,100,87,,70,,100,,,100,100,,100,100,100,,100,,,100,100,100,,,87,,101,101
1633306620000,81,101,69,76,80,88,100,84,76,,86,86,71,127,100,100,100,,,100,100,100,,100,100,80,,,100,100,84,97,86,101,,
1633306680000,77,101,70,77,82,89,,,76,100,87,87,72,127,,100,100,100,100,100,100,100,100,100,,80,,100,100,100,79,97,87,101,101,101
1633306740000,77,101,70,76,81,87,100,86,77,100,,88,,127,100,100,100,100,100,100,,100,100,100,100,79,,100,,,81,99,,101,101,101
1633306800000,79,101,71,,78,,100,84,,100,87,86,71,127,100,100,100,100,100,100,100,,100,100,100,81,,100,100,100,77,97,89,101,101,101
1633306860000,,101,,77,,88,100,86,77,,86,,72,,100,,,100,100,,100,100,100,,100,,,100,100,100,,,86,,101,101
1633306920000,80,,71,76,78,89,100,84,77,100,86,86,73,127,100,100,100,,,100,100,100,,100,100,79,,,100,100,76,98,87,101,,101
1633306980000,78,101,70,75,79,87,,,76,100,88,88,72,127,,100,100,100,100,100,100,100,100,100,,81,,100,100,100,79,97,90,101,101,
1633307040000,79,101,71,76,85,88,100,84,,100,,90,,127,100,100,100,100,100,100,,100,100,100,100,79,,100,,,79,95,,101,101,101
