Time,controller_data_quantity.mean {controllerid: 2828},controller_data_quantity.mean {controllerid: 2830},controller_data_quantity.mean {controllerid: 2831},controller_data_quantity.mean {controllerid: 2832},controller_data_quantity.mean {controllerid: 2833},controller_data_quantity.mean {controllerid: 2834},controller_data_quantity.mean {controllerid: 2835},controller_data_quantity.mean {controllerid: 2836},controller_data_quantity.mean {controllerid: 2837},controller_data_quantity.mean {controllerid: 2838},controller_data_quantity.mean {controllerid: 2839},controller_data_quantity.mean {controllerid: 2840},controller_data_quantity.mean {controllerid: 2841},controller_data_quantity.mean {controllerid: 2842},controller_data_quantity.mean {controllerid: 2843},controller_data_quantity.mean {controllerid: 2844},controller_data_quantity.mean {controllerid: 2845},controller_data_quantity.mean {controllerid: 2846},controller_data_quantity.mean {controllerid: 2847},controller_data_quantity.mean {controllerid: 2848},controller_data_quantity.mean {controllerid: 2849},controller_data_quantity.mean {controllerid: 2850},controller_data_quantity.mean {controllerid: 2851},controller_data_quantity.mean {controllerid: 2852},controller_data_quantity.mean {controllerid: 2853},controller_data_quantity.mean {controllerid: 2854},controller_data_quantity.mean {controllerid: 2855},controller_data_quantity.mean {controllerid: 2856},controller_data_quantity.mean {controllerid: 2857},controller_data_quantity.mean {controllerid: 2858},controller_data_quantity.mean {controllerid: 2859},controller_data_quantity.mean {controllerid: 2860},controller_data_quantity.mean {controllerid: 2861},controller_data_quantity.mean {controllerid: 2863},controller_data_quantity.mean {controllerid: 2875},controller_data_quantity.mean {controllerid: 4415},controller_data_quantity.mean {controllerid: 4416},controller_data_quantity.mean {controllerid: 8083},controller_data_quantity.mean {controllerid: 8084},controller_data_quantity.mean {controllerid: 8217}
1633674600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633674660000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633674720000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633674780000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633674840000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633674900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633674960000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633675020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633675080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633675140000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633675200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633675260000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633675320000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633675380000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633675440000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633675500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633675560000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633675620000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633675680000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633675740000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633675800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633675860000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633675920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633675980000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633676040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633676100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633676160000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633676220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633676280000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633676340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633676400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633676460000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633676520000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633676580000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633676640000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633676700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633676760000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633676820000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633676880000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633676940000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633677000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633677060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633677120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633677180000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633677240000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633677300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633677360000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633677420000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633677480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633677540000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633677600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633677660000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633677720000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633677780000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633677840000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633677900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633677960000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633678020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633678080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633678140000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633678200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633678260000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633678320000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633678380000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633678440000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633678500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633678560000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633678620000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633678680000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633678740000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633678800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633678860000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633678920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633678980000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633679040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633679100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633679160000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633679220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633679280000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633679340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633679400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633679460000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633679520000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633679580000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633679640000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633679700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633679760000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633679820000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633679880000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633679940000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633680000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633680060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633680120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633680180000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633680240000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633680300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633680360000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633680420000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633680480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633680540000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633680600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633680660000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633680720000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633680780000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633680840000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633680900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633680960000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633681020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633681080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633681140000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633681200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633681260000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633681320000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633681380000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633681440000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633681500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633681560000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633681620000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633681680000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633681740000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633681800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633681860000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633681920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633681980000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633682040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633682100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633682160000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633682220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633682280000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633682340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633682400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633682460000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633682520000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633682580000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633682640000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633682700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633682760000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633682820000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633682880000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633682940000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633683000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633683060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633683120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633683180000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633683240000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633683300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633683360000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633683420000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633683480000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633683540000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633683600000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633683660000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633683720000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633683780000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633683840000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633683900000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633683960000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,0,100,100,0,100,100,100,100,100,100
1633684020000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633684080000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633684140000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633684200000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633684260000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633684320000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633684380000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633684440000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633684500000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633684560000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633684620000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633684680000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633684740000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633684800000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633684860000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633684920000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633684980000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633685040000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633685100000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633685160000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633685220000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633685280000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633685340000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633685400000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633685460000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633685520000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633685580000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633685640000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633685700000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633685760000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633685820000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633685880000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633685940000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633686000000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633686060000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633686120000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633686180000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633686240000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633686300000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633686360000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633686420000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633686480000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633686540000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633686600000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633686660000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633686720000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633686780000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633686840000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633686900000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633686960000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633687020000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633687080000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633687140000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633687200000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633687260000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633687320000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633687380000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633687440000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633687500000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633687560000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633687620000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633687680000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
1633687740000,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100
